ticker,company_name,exchange,gics_sub_industry,gics_name,market_cap,addv_usd,mcap_tier,in_xbi,in_ibb,source,universe_date
AVIR,"Atea Pharmaceuticals, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,470861984.0,2234206.0903406143,small_cap,False,True,EDGAR,2026-04-27
RIGL,"Rigel Pharmaceuticals, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,469956448.0,9495372.104479471,small_cap,True,True,EDGAR,2026-04-27
UPB,"Upstream Bio, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,468244384.0,7146393.920793533,small_cap,False,True,EDGAR,2026-04-27
LYEL,"Lyell Immunopharma, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,467541312.0,2066452.458597819,small_cap,False,True,EDGAR,2026-04-27
PRTA,Prothena Corporation plc Ordinary Shares,NASDAQ,35202010,Pharmaceuticals,462425344.0,4804959.5113277435,small_cap,True,True,EDGAR,2026-04-27
FULC,"Fulcrum Therapeutics, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,460873440.0,8123692.06389904,small_cap,False,True,EDGAR,2026-04-27
TRDA,"Entrada Therapeutics, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,454817632.0,2145272.942415873,small_cap,False,True,EDGAR,2026-04-27
NMRA,"Neumora Therapeutics, Inc. Common Stock",NASDAQ,35201010,Biotechnology,448637536.0,2664798.8191560903,small_cap,False,True,EDGAR,2026-04-27
CTNM,"Contineum Therapeutics, Inc. Class A Common Stock",NASDAQ,35202010,Pharmaceuticals,446389856.0,4424638.304847081,small_cap,False,True,EDGAR,2026-04-27
LRMR,"Larimar Therapeutics, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,445438720.0,7727817.254726092,small_cap,False,True,EDGAR,2026-04-27
ACRS,"Aclaris Therapeutics, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,443179328.0,6093329.042040507,small_cap,False,True,EDGAR,2026-04-27
MYGN,"Myriad Genetics, Inc. Common Stock",NASDAQ,35203010,Life Science Tools & Services,433877888.0,8485187.15054671,small_cap,True,True,EDGAR,2026-04-27
ABSI,Absci Corporation Common Stock,NASDAQ,35201010,Biotechnology,430062592.0,14327469.421184858,small_cap,True,True,ETF,2026-04-27
ALT,"Altimmune, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,428291808.0,13716615.132081509,small_cap,True,True,EDGAR,2026-04-27
RGNX,REGENXBIO Inc. Common Stock,NASDAQ,35201010,Biotechnology,427355488.0,5872576.496758461,small_cap,True,True,EDGAR,2026-04-27
IVVD,"Invivyd, Inc. Common Stock",NASDAQ,35201010,Biotechnology,426718016.0,5353979.550695022,small_cap,True,False,EDGAR,2026-04-27
EBS,"Emergent Biosolutions, Inc.",NYSE,35202010,Pharmaceuticals,420159712.0,5847867.108710607,small_cap,True,True,EDGAR,2026-04-27
LXEO,"Lexeo Therapeutics, Inc. Common Stock",NASDAQ,35201010,Biotechnology,420042080.0,6233351.529297829,small_cap,True,True,EDGAR,2026-04-27
AURA,"Aura Biosciences, Inc. Common Stock",NASDAQ,35201010,Biotechnology,417851488.0,2145866.702194214,small_cap,False,True,EDGAR,2026-04-27
DNA,"Ginkgo Bioworks Holdings, Inc.",NYSE,35201010,Biotechnology,401889024.0,7931602.526323001,small_cap,False,True,EDGAR,2026-04-27
PACB,"Pacific Biosciences of California, Inc. Common Stock",NASDAQ,,,401657760.0,8612902.300226292,small_cap,False,True,ETF,2026-04-27
AVXL,Anavex Life Sciences Corp. Common Stock,NASDAQ,35201010,Biotechnology,394781728.0,5714172.770412763,small_cap,True,True,EDGAR,2026-04-27
AUTL,Autolus Therapeutics plc American Depositary Share,NASDAQ,35201010,Biotechnology,385907776.0,2317863.3177026114,small_cap,False,True,EDGAR,2026-04-27
AKBA,"Akebia Therapeutics, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,385746112.0,3646080.5404301486,small_cap,True,False,EDGAR,2026-04-27
LAB,Standard BioTools Inc. Common Stock,NASDAQ,,,371105600.0,2443263.7702010074,small_cap,False,True,ETF,2026-04-27
CADL,"Candel Therapeutics, Inc. Common Stock",NASDAQ,35201010,Biotechnology,369164512.0,9071319.573518435,small_cap,False,True,EDGAR,2026-04-27
ENTA,"Enanta Pharmaceuticals, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,368545664.0,1818679.4093322754,small_cap,False,True,EDGAR,2026-04-27
LENZ,"LENZ Therapeutics, Inc. Common Stock",NASDAQ,35201010,Biotechnology,366718432.0,10315404.070501328,small_cap,False,True,EDGAR,2026-04-27
PEPG,PepGen Inc. Common Stock,NASDAQ,35202010,Pharmaceuticals,353870304.0,4583151.805632114,small_cap,False,True,EDGAR,2026-04-27
LCTX,"Lineage Cell Therapeutics, Inc.",AMEX,35201010,Biotechnology,345491296.0,1673273.7018998463,small_cap,False,True,EDGAR,2026-04-27
KROS,"Keros Therapeutics, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,333603424.0,5020834.655183156,small_cap,False,True,EDGAR,2026-04-27
BCYC,Bicycle Therapeutics plc American Depositary Shares,NASDAQ,35202010,Pharmaceuticals,326029088.0,2523445.299770037,small_cap,False,True,EDGAR,2026-04-27
NBP,NovaBridge Biosciences American Depositary Shares,NASDAQ,35202010,Pharmaceuticals,325120704.0,2238033.3254742622,small_cap,False,True,EDGAR,2026-04-27
SLN,Silence Therapeutics Plc American Depository Share,NASDAQ,35202010,Pharmaceuticals,313161088.0,2742833.7916024528,small_cap,False,True,EDGAR,2026-04-27
IMRX,Immuneering Corporation Class A Common Stock,NASDAQ,35202010,Pharmaceuticals,309041024.0,5396847.391506831,small_cap,False,True,EDGAR,2026-04-27
NGNE,Neurogene Inc. Common Stock,NASDAQ,35202010,Pharmaceuticals,302051104.0,3872895.5731900535,small_cap,False,True,EDGAR,2026-04-27
CABA,"Cabaletta Bio, Inc. Common Stock",NASDAQ,35201010,Biotechnology,285907648.0,5952451.05856657,micro_cap,False,True,EDGAR,2026-04-27
CCCC,"C4 Therapeutics, Inc. Common Stock",NASDAQ,35201010,Biotechnology,262485296.0,7674844.55723842,micro_cap,False,True,EDGAR,2026-04-27
EDIT,"Editas Medicine, Inc. Common Stock",NASDAQ,35201010,Biotechnology,229999184.0,4215029.7950776415,micro_cap,False,True,EDGAR,2026-04-27
VYGR,"Voyager Therapeutics, Inc. Common Stock",NASDAQ,35201010,Biotechnology,224093648.0,2490434.889754454,micro_cap,False,True,EDGAR,2026-04-27
QTRX,Quanterix Corporation Common Stock,NASDAQ,,,212168688.0,3354018.4038305283,micro_cap,False,True,ETF,2026-04-27
HUMA,"Humacyte, Inc. Common Stock",NASDAQ,35201010,Biotechnology,204576288.0,6293512.664266427,micro_cap,False,True,EDGAR,2026-04-27
QSI,Quantum-Si Incorporated Class A Common Stock,NASDAQ,,,190923792.0,4141818.259101311,micro_cap,False,True,ETF,2026-04-27
ARCT,Arcturus Therapeutics Holdings Inc. Common Stock,NASDAQ,35202010,Pharmaceuticals,186171104.0,3640078.002409935,micro_cap,False,True,EDGAR,2026-04-27
CRBU,"Caribou Biosciences, Inc. Common Stock",NASDAQ,35201010,Biotechnology,184577056.0,2637326.0765624046,micro_cap,False,True,EDGAR,2026-04-27
TNYA,"Tenaya Therapeutics, Inc. Common Stock",NASDAQ,35201010,Biotechnology,178481584.0,2215959.1786821685,micro_cap,False,True,EDGAR,2026-04-27
SGMT,Sagimet Biosciences Inc. Series A Common Stock,NASDAQ,35202010,Pharmaceuticals,158363632.0,2032996.7733955383,micro_cap,False,True,EDGAR,2026-04-27
CDXS,"Codexis, Inc. Common Stock",NASDAQ,35201010,Biotechnology,133577952.0,3283826.970177889,micro_cap,False,True,ETF,2026-04-27
BDTX,"Black Diamond Therapeutics, Inc. Common Stock",NASDAQ,35201010,Biotechnology,123635560.0,1905404.3981258075,micro_cap,False,True,EDGAR,2026-04-27
AARD,"Aardvark Therapeutics, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,106253568.0,1041234.776600202,micro_cap,False,True,EDGAR,2026-04-27
GOSS,"Gossamer Bio, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,100475152.0,3765443.8705568514,micro_cap,False,True,EDGAR,2026-04-27
LLY,Eli Lilly & Co.,NYSE,35202010,Pharmaceuticals,821671952384.0,2742694160.0850425,large_cap,False,False,EDGAR,2026-04-27
JNJ,Johnson & Johnson,NYSE,35202010,Pharmaceuticals,571820802048.0,1841491583.4676106,large_cap,False,False,EDGAR,2026-04-27
AZN,AstraZeneca PLC,NYSE,35202010,Pharmaceuticals,292104404992.0,357841339.13152057,large_cap,False,False,EDGAR,2026-04-27
NVS,Novartis AG,NYSE,35202010,Pharmaceuticals,289593262080.0,242661268.0140686,large_cap,False,False,EDGAR,2026-04-27
MRK,"Merck & Co., Inc.",NYSE,35202010,Pharmaceuticals,283088879616.0,1139857958.6610157,large_cap,False,False,EDGAR,2026-04-27
ABT,Abbott Laboratories,NYSE,35202010,Pharmaceuticals,188521218048.0,1341293356.9848633,large_cap,False,False,EDGAR,2026-04-27
NVO,Novo-Nordisk A/S,NYSE,35202010,Pharmaceuticals,166940262400.0,624891620.9902573,large_cap,False,False,EDGAR,2026-04-27
PFE,Pfizer Inc.,NYSE,35202010,Pharmaceuticals,155348828160.0,1008515216.8260447,large_cap,False,False,EDGAR,2026-04-27
BMY,Bristol-Myers Squibb Co.,NYSE,35202010,Pharmaceuticals,120905441280.0,684075930.56633,large_cap,False,False,EDGAR,2026-04-27
SNY,Sanofi ADS,NASDAQ,35202010,Pharmaceuticals,105563095040.0,139105135.5080668,large_cap,False,False,EDGAR,2026-04-27
GSK,GSK plc American Depositary Shares (Each representing two Ordinary Shares),NYSE,35202010,Pharmaceuticals,104383807488.0,226852212.1535492,large_cap,False,False,EDGAR,2026-04-27
TAK,Takeda Pharmaceutical Company Limited American Depositary Shares (each representing 1/2 of a share of Common Stock),NYSE,35202010,Pharmaceuticals,56960249856.0,53820201.23970032,large_cap,False,False,EDGAR,2026-04-27
ZTS,ZOETIS INC.,NYSE,35202010,Pharmaceuticals,51715346432.0,442947718.280894,large_cap,False,False,EDGAR,2026-04-27
IDXX,"IDEXX Laboratories, Inc. Common Stock",NASDAQ,35203010,Life Science Tools & Services,46083796992.0,292505603.6838786,large_cap,False,False,EDGAR,2026-04-27
TEVA,Teva Pharmaceutical Industries Limited American Depositary Shares,NYSE,35202010,Pharmaceuticals,34484953088.0,164365240.13303122,large_cap,False,False,EDGAR,2026-04-27
RPRX,Royalty Pharma plc Class A Ordinary Shares,NASDAQ,35202010,Pharmaceuticals,26485358592.0,144544025.6933721,large_cap,False,False,EDGAR,2026-04-27
VTRS,Viatris Inc. Common Stock,NASDAQ,35202010,Pharmaceuticals,15825317888.0,129933122.75998116,large_cap,False,False,EDGAR,2026-04-27
RGC,Regencell Bioscience Holdings Limited Ordinary Shares,NASDAQ,35202010,Pharmaceuticals,13044616192.0,4703636.935412089,large_cap,False,False,EDGAR,2026-04-27
ELAN,Elanco Animal Health Incorporated Common Stock,NYSE,35202010,Pharmaceuticals,12344682496.0,129236004.54626083,large_cap,False,False,EDGAR,2026-04-27
RDY,Dr. Reddy's Laboratories Limited American Depositary Shares,NYSE,35202010,Pharmaceuticals,11539712000.0,34340690.50388336,large_cap,False,False,EDGAR,2026-04-27
JAZZ,Jazz Pharmaceuticals plc Common Stock (Ireland),NASDAQ,35202010,Pharmaceuticals,11108564992.0,173316307.78589883,large_cap,False,False,EDGAR,2026-04-27
QGEN,QIAGEN N.V.,NYSE,35201010,Biotechnology,8335731712.0,63104263.2299296,mid_cap,False,False,EDGAR,2026-04-27
BLTE,"Belite Bio, Inc American Depositary Shares",NASDAQ,35202010,Pharmaceuticals,6347108864.0,25891349.68653361,mid_cap,False,False,EDGAR,2026-04-27
LNTH,"Lantheus Holdings, Inc. Common Stock",NASDAQ,35203010,Life Science Tools & Services,5320857088.0,61897067.294286095,mid_cap,False,False,EDGAR,2026-04-27
LGND,Ligand Pharmaceuticals Incorporated Common Stock,NASDAQ,35202010,Pharmaceuticals,4178067712.0,48099202.17437744,mid_cap,False,False,EDGAR,2026-04-27
AMRX,"Amneal Pharmaceuticals, Inc. Class A Common Stock",NASDAQ,35202010,Pharmaceuticals,3898254592.0,22986422.107108433,mid_cap,False,False,EDGAR,2026-04-27
INDV,"Indivior Pharmaceuticals, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,3818241792.0,79384292.91700363,mid_cap,False,False,EDGAR,2026-04-27
CORT,Corcept Therapeutics Incorporated Common Stock,NASDAQ,35202010,Pharmaceuticals,3542254592.0,66069349.07310486,mid_cap,False,False,EDGAR,2026-04-27
KNSA,"Kiniksa Pharmaceuticals International, plc Class A Ordinary Shares",NASDAQ,35202010,Pharmaceuticals,3455572224.0,30178306.989326477,mid_cap,False,False,EDGAR,2026-04-27
LQDA,Liquidia Corporation Common Stock,NASDAQ,35202010,Pharmaceuticals,3227631616.0,41193339.08095042,mid_cap,False,False,EDGAR,2026-04-27
PBH,Prestige Consumer Healthcare Inc.,NYSE,35202010,Pharmaceuticals,2921103616.0,30937345.262235004,mid_cap,False,False,EDGAR,2026-04-27
TLX,Telix Pharmaceuticals Limited American Depositary Shares,NASDAQ,35202010,Pharmaceuticals,2849114880.0,2314360.1754395165,mid_cap,False,False,EDGAR,2026-04-27
SUPN,"Supernus Pharmaceuticals, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,2838202624.0,27773394.820569355,mid_cap,False,False,EDGAR,2026-04-27
DAWN,"Day One Biopharmaceuticals, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,2201273600.0,47941120.796088666,mid_cap,False,False,EDGAR,2026-04-27
PAHC,Phibro Animal Health Corporation Class A Common Stock,NASDAQ,35202010,Pharmaceuticals,2117128192.0,15899799.025154114,mid_cap,False,False,EDGAR,2026-04-27
MANE,"Veradermics, Incorporated",NYSE,35202010,Pharmaceuticals,2069898624.0,30671523.415349323,mid_cap,False,False,EDGAR,2026-04-27
NKTR,Nektar Therapeutics Common Stock,NASDAQ,35202010,Pharmaceuticals,2047541248.0,90144846.1971283,mid_cap,False,False,EDGAR,2026-04-27
NEOG,Neogen Corporation Common Stock,NASDAQ,35203010,Life Science Tools & Services,1927280128.0,25235732.84081459,small_cap,False,False,EDGAR,2026-04-27
BHC,Bausch Health Companies Inc,NYSE,35202010,Pharmaceuticals,1889685632.0,7148642.298229535,small_cap,False,False,EDGAR,2026-04-27
OCUL,"Ocular Therapeutix, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,1848203136.0,29971050.245076817,small_cap,False,False,EDGAR,2026-04-27
GLTO,"Galecto, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,1728287744.0,6743568.030952962,small_cap,False,False,EDGAR,2026-04-27
ANIP,"ANI Pharmaceuticals, Inc.",NASDAQ,35202010,Pharmaceuticals,1665722240.0,26134978.773905437,small_cap,False,False,EDGAR,2026-04-27
INVA,"Innoviva, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,1636694784.0,16627332.949059805,small_cap,False,False,EDGAR,2026-04-27
OGN,Organon & Co.,NYSE,35202010,Pharmaceuticals,1621766528.0,60811556.771744095,small_cap,False,False,EDGAR,2026-04-27
HRMY,"Harmony Biosciences Holdings, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,1610861184.0,24461400.05360921,small_cap,False,False,EDGAR,2026-04-27
NBTX,Nanobiotix S.A. American Depositary Shares,NASDAQ,35202010,Pharmaceuticals,1579866752.0,2193471.2092781067,small_cap,False,False,EDGAR,2026-04-27
OCS,Oculis Holding AG Ordinary shares,NASDAQ,35202010,Pharmaceuticals,1524990720.0,7988613.677635193,small_cap,False,False,EDGAR,2026-04-27
GENB,"Generate Biomedicines, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,1505186944.0,4665274.306640625,small_cap,False,False,EDGAR,2026-04-27
PRGO,PERRIGO COMPANY PLC,NYSE,35202010,Pharmaceuticals,1368234368.0,34219317.01681455,small_cap,False,False,EDGAR,2026-04-27
IMTX,Immatics N.V. Ordinary Shares,NASDAQ,35201010,Biotechnology,1298054912.0,3623464.1884581246,small_cap,False,False,EDGAR,2026-04-27
HROW,"Harrow, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,1283680128.0,20112040.01499176,small_cap,False,False,EDGAR,2026-04-27
IVA,Inventiva S.A. American Depository Shares,NASDAQ,35202010,Pharmaceuticals,1237581568.0,2200218.295993805,small_cap,False,False,EDGAR,2026-04-27
MLTX,MoonLake Immunotherapeutics Class A Ordinary Shares,NASDAQ,35202010,Pharmaceuticals,1164143360.0,20045228.276952107,small_cap,False,False,EDGAR,2026-04-27
QDEL,QuidelOrtho Corporation Common Stock,NASDAQ,35203010,Life Science Tools & Services,1159432576.0,37797604.66114044,small_cap,False,False,EDGAR,2026-04-27
COLL,"Collegium Pharmaceutical, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,1105011712.0,19966339.388039906,small_cap,False,False,EDGAR,2026-04-27
DBVT,DBV Technologies S.A. American Depositary Shares,NASDAQ,35201010,Biotechnology,1091589504.0,5010089.323043823,small_cap,False,False,EDGAR,2026-04-27
AKTS,"Aktis Oncology, Inc. Common stock",NASDAQ,35202010,Pharmaceuticals,1008503616.0,8638114.749218622,small_cap,False,False,EDGAR,2026-04-27
CRON,Cronos Group Inc. Common Share,NASDAQ,35202010,Pharmaceuticals,976932032.0,4318390.284870465,small_cap,False,False,EDGAR,2026-04-27
PCRX,"Pacira BioSciences, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,947328512.0,14517635.734767914,small_cap,False,False,EDGAR,2026-04-27
XERS,"Xeris Biopharma Holdings, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,936301888.0,9260821.544747353,small_cap,False,False,EDGAR,2026-04-27
SDGR,"Schrodinger, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,884424704.0,15206435.257403055,small_cap,False,False,EDGAR,2026-04-27
AMPH,"Amphastar Pharmaceuticals, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,873091328.0,10096046.129233042,small_cap,False,False,EDGAR,2026-04-27
TLRY,"Tilray Brands, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,784091520.0,37186300.90615749,small_cap,False,False,EDGAR,2026-04-27
OMER,Omeros Corporation Common Stock,NASDAQ,35202010,Pharmaceuticals,776360000.0,13601589.383157095,small_cap,False,False,EDGAR,2026-04-27
MPLT,"MapLight Therapeutics, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,772249024.0,7591016.587320964,small_cap,False,False,EDGAR,2026-04-27
EVMN,"Evommune, Inc.",NYSE,35202010,Pharmaceuticals,759415360.0,7653807.608712514,small_cap,False,False,EDGAR,2026-04-27
DRUG,Bright Minds Biosciences Inc. Common Stock,NASDAQ,35202010,Pharmaceuticals,683633152.0,13164040.553868612,small_cap,False,False,EDGAR,2026-04-27
AGMB,AgomAb Therapeutics NV American Depositary Shares,NASDAQ,35201010,Biotechnology,681693504.0,2278734.0129566193,small_cap,False,False,EDGAR,2026-04-27
JBIO,"Jade Biosciences, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,679578432.0,12294055.53436915,small_cap,False,False,EDGAR,2026-04-27
LXRX,"Lexicon Pharmaceuticals, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,660941696.0,3746469.1525816917,small_cap,False,False,EDGAR,2026-04-27
ESPR,"Esperion Therapeutics, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,643310272.0,15665264.531786045,small_cap,False,False,EDGAR,2026-04-27
EIKN,"Eikon Therapeutics, Inc. Common Stock",NASDAQ,35201010,Biotechnology,633776064.0,3983772.122529348,small_cap,False,False,EDGAR,2026-04-27
PROK,ProKidney Corp. Class A Ordinary Shares,NASDAQ,35201010,Biotechnology,625735488.0,1968478.1757462025,small_cap,False,False,EDGAR,2026-04-27
LBRX,LB Pharmaceuticals Inc Common Stock,NASDAQ,35202010,Pharmaceuticals,601106688.0,8339494.4445546465,small_cap,False,False,EDGAR,2026-04-27
ZURA,Zura Bio Limited Class A Ordinary Shares,NASDAQ,35201010,Biotechnology,568335424.0,3672666.280256907,small_cap,False,False,EDGAR,2026-04-27
ETON,"Eton Pharmaceuticals, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,510069536.0,10649410.632216135,small_cap,False,False,EDGAR,2026-04-27
CRMD,CorMedix Inc. Common Stock,NASDAQ,35202010,Pharmaceuticals,503550976.0,7795711.21392409,small_cap,False,False,EDGAR,2026-04-27
IMMX,"Immix Biopharma, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,500955520.0,7703945.794356664,small_cap,False,False,EDGAR,2026-04-27
AQST,"Aquestive Therapeutics, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,490621088.0,5768096.95341746,small_cap,False,False,EDGAR,2026-04-27
CLYM,"Climb Bio, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,485473152.0,4115662.103023529,small_cap,False,False,EDGAR,2026-04-27
ENGN,enGene Holdings Inc. Common Stock,NASDAQ,35201010,Biotechnology,480984384.0,2215621.4964723587,small_cap,False,False,EDGAR,2026-04-27
RLMD,"Relmada Therapeutics, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,455401792.0,9529026.40150547,small_cap,False,False,EDGAR,2026-04-27
EPRX,Eupraxia Pharmaceuticals Inc. Common Stock,NASDAQ,35202010,Pharmaceuticals,439188672.0,1382992.6864353816,small_cap,False,False,EDGAR,2026-04-27
ASMB,"Assembly Biosciences, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,435287712.0,2626004.7024790444,small_cap,False,False,EDGAR,2026-04-27
STTK,"Shattuck Labs, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,432247872.0,3455344.9953222275,small_cap,False,False,EDGAR,2026-04-27
CGC,Canopy Growth Corporation Common Shares,NASDAQ,35202010,Pharmaceuticals,424350720.0,14170194.207601944,small_cap,False,False,EDGAR,2026-04-27
IPSC,"Century Therapeutics, Inc. Common Stock",NASDAQ,35201010,Biotechnology,413362336.0,3456637.6376986504,small_cap,False,False,EDGAR,2026-04-27
CYRX,"CryoPort, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,406559488.0,4075000.785190264,small_cap,False,False,EDGAR,2026-04-27
NATR,"Nature's Sunshine Products, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,402674976.0,2671925.364805857,small_cap,False,False,EDGAR,2026-04-27
BNTC,Benitec Biopharma Inc. Common Stock,NASDAQ,35202010,Pharmaceuticals,400097344.0,1573715.5627091725,small_cap,False,False,EDGAR,2026-04-27
MNPR,Monopar Therapeutics Inc. Common Stock,NASDAQ,35202010,Pharmaceuticals,389594656.0,11527489.554608664,small_cap,False,False,EDGAR,2026-04-27
DMAC,DiaMedica Therapeutics Inc. Common Stock,NASDAQ,35202010,Pharmaceuticals,370791360.0,1436519.6912145615,small_cap,False,False,EDGAR,2026-04-27
GLSI,"Greenwich LifeSciences, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,370054720.0,4275690.9056345625,small_cap,False,False,EDGAR,2026-04-27
NAGE,"Niagen Bioscience, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,364366240.0,4168390.89530468,small_cap,False,False,EDGAR,2026-04-27
SNDL,SNDL Inc. Common Shares,NASDAQ,35202010,Pharmaceuticals,357703936.0,2994525.050157706,small_cap,False,False,EDGAR,2026-04-27
STRO,"Sutro Biopharma, Inc. Common Stock",NASDAQ,35201010,Biotechnology,357007712.0,6433442.861963908,small_cap,False,False,EDGAR,2026-04-27
XFOR,"X4 Pharmaceuticals, Inc. Common Stock",NASDAQ,35201010,Biotechnology,354118592.0,1738285.7255705197,small_cap,False,False,EDGAR,2026-04-27
SIGA,SIGA Technologies Inc. Common Stock,NASDAQ,35202010,Pharmaceuticals,348191808.0,3523740.0375699997,small_cap,False,False,EDGAR,2026-04-27
XOMA,XOMA Royalty Corporation Common Stock,NASDAQ,35202010,Pharmaceuticals,338677888.0,4443112.498149872,small_cap,False,False,EDGAR,2026-04-27
NERV,"Minerva Neurosciences, Inc Common Stock",NASDAQ,35202010,Pharmaceuticals,336674848.0,2359063.25644811,small_cap,False,False,EDGAR,2026-04-27
IRD,"Opus Genetics, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,325708384.0,3554119.2676210403,small_cap,False,False,EDGAR,2026-04-27
CBIO,"Crescent Biopharma, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,315124064.0,4905415.800485611,small_cap,False,False,EDGAR,2026-04-27
EOLS,"Evolus, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,314239744.0,3948347.854949633,small_cap,False,False,EDGAR,2026-04-27
USNA,USANA Health Sciences Inc,NYSE,35202010,Pharmaceuticals,312419840.0,2243019.503955841,small_cap,False,False,EDGAR,2026-04-27
FBRX,"Forte Biosciences, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,311294336.0,10737115.563163757,small_cap,False,False,EDGAR,2026-04-27
ORGO,Organogenesis Holdings Inc. Class A Common Stock,NASDAQ,35202010,Pharmaceuticals,308737632.0,3981510.990577539,small_cap,False,False,EDGAR,2026-04-27
PBYI,Puma Biotechnology Inc Common Stock,NASDAQ,35202010,Pharmaceuticals,305258944.0,1847090.8744653065,small_cap,False,False,EDGAR,2026-04-27
PALI,"Palisade Bio, Inc. Common Stock",NASDAQ,35201010,Biotechnology,293930336.0,9809400.789542994,micro_cap,False,False,EDGAR,2026-04-27
TARA,"Protara Therapeutics, Inc. Common Stock",NASDAQ,35201010,Biotechnology,285024672.0,3713043.479819298,micro_cap,False,False,EDGAR,2026-04-27
ALXO,ALX Oncology Holdings Inc. Common Stock,NASDAQ,35202010,Pharmaceuticals,282957824.0,1968267.4857421715,micro_cap,False,False,EDGAR,2026-04-27
ANL,Adlai Nortye Ltd. American Depositary Shares,NASDAQ,35202010,Pharmaceuticals,273430976.0,5973088.58089447,micro_cap,False,False,EDGAR,2026-04-27
AVTX,"Avalo Therapeutics, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,271767264.0,11969138.811531067,micro_cap,False,False,EDGAR,2026-04-27
CNTX,Context Therapeutics Inc. Common Stock,NASDAQ,35202010,Pharmaceuticals,268287200.0,2386100.7224822044,micro_cap,False,False,EDGAR,2026-04-27
TENX,"Tenax Therapeutics, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,267680816.0,6538177.484308879,micro_cap,False,False,EDGAR,2026-04-27
FENC,Fennec Pharmaceuticals Inc. Common Stock,NASDAQ,35201010,Biotechnology,255126608.0,1412993.5061661403,micro_cap,False,False,EDGAR,2026-04-27
ABEO,Abeona Therapeutics Inc. Common Stock,NASDAQ,35202010,Pharmaceuticals,246570704.0,6217877.885915439,micro_cap,False,False,EDGAR,2026-04-27
ELDN,"Eledon Pharmaceuticals, Inc. Common Stock",NASDAQ,35202010,Pharmaceuticals,238890880.0,5719626.193714142,micro_cap,False,False,EDGAR,2026-04-27
HELP,Cybin Inc. Common Stock,NASDAQ,35202010,Pharmaceuticals,236997120.0,6592355.827910106,micro_cap,False,False,EDGAR,2026-04-27
CHRS,"Coherus Oncology, Inc. Common Stock",NASDAQ,35201010,Biotechnology,236826048.0,2007944.7671798866,micro_cap,False,False,EDGAR,2026-04-27
DERM,Journey Medical Corporation Common Stock,NASDAQ,35202010,Pharmaceuticals,236786896.0,1724772.1002308528,micro_cap,False,False,EDGAR,2026-04-27
